Country,Indicator,Year,Value
BEN,PCPIEPCH,2002,1.247
BEN,PCPIEPCH,2003,0.758
BEN,PCPIEPCH,2004,2.668
BEN,PCPIEPCH,2005,3.709
BEN,PCPIEPCH,2006,5.264
BEN,PCPIEPCH,2007,0.286
BEN,PCPIEPCH,2008,8.377
BEN,PCPIEPCH,2009,-0.459
BEN,PCPIEPCH,2010,4.018
BEN,PCPIEPCH,2011,1.827
BEN,PCPIEPCH,2012,6.77
BEN,PCPIEPCH,2013,-1.838
BEN,PCPIEPCH,2014,0.294
BEN,PCPIEPCH,2015,1.098
BEN,PCPIEPCH,2016,2.349
BEN,PCPIEPCH,2017,2.443
BEN,PCPIEPCH,2018,2.608
BEN,PCPIEPCH,2019,2.593
BEN,PCPIEPCH,2020,2.593
BEN,FLIBOR6,1980,
BEN,FLIBOR6,1981,
BEN,FLIBOR6,1982,
BEN,FLIBOR6,1983,
BEN,FLIBOR6,1984,
BEN,FLIBOR6,1985,
BEN,FLIBOR6,1986,
BEN,FLIBOR6,1987,
BEN,FLIBOR6,1988,
BEN,FLIBOR6,1989,
BEN,FLIBOR6,1990,
BEN,FLIBOR6,1991,
BEN,FLIBOR6,1992,
BEN,FLIBOR6,1993,
BEN,FLIBOR6,1994,
BEN,FLIBOR6,1995,
BEN,FLIBOR6,1996,
BEN,FLIBOR6,1997,
BEN,FLIBOR6,1998,
BEN,FLIBOR6,1999,
BEN,FLIBOR6,2000,
BEN,FLIBOR6,2001,
BEN,FLIBOR6,2002,
BEN,FLIBOR6,2003,
BEN,FLIBOR6,2004,
BEN,FLIBOR6,2005,
BEN,FLIBOR6,2006,
BEN,FLIBOR6,2007,
BEN,FLIBOR6,2008,
BEN,FLIBOR6,2009,
BEN,FLIBOR6,2010,
BEN,FLIBOR6,2011,
BEN,FLIBOR6,2012,
BEN,FLIBOR6,2013,
BEN,FLIBOR6,2014,
BEN,FLIBOR6,2015,
BEN,FLIBOR6,2016,
BEN,FLIBOR6,2017,
BEN,FLIBOR6,2018,
BEN,FLIBOR6,2019,
BEN,FLIBOR6,2020,
BEN,TM_RPCH,1980,-23.242
BEN,TM_RPCH,1981,4.671
BEN,TM_RPCH,1982,2.678
BEN,TM_RPCH,1983,-2
BEN,TM_RPCH,1984,0.4
BEN,TM_RPCH,1985,--
BEN,TM_RPCH,1986,12.884
BEN,TM_RPCH,1987,3.16
BEN,TM_RPCH,1988,-9.744
BEN,TM_RPCH,1989,-27.447
BEN,TM_RPCH,1990,46.031
BEN,TM_RPCH,1991,-1.094
BEN,TM_RPCH,1992,29.388
BEN,TM_RPCH,1993,-2.649
BEN,TM_RPCH,1994,-45.085
BEN,TM_RPCH,1995,116.714
BEN,TM_RPCH,1996,5.331
BEN,TM_RPCH,1997,3.87
BEN,TM_RPCH,1998,9.782
BEN,TM_RPCH,1999,14.98
BEN,TM_RPCH,2000,-7.529
BEN,TM_RPCH,2001,6.16
BEN,TM_RPCH,2002,24.399
BEN,TM_RPCH,2003,27.672
BEN,TM_RPCH,2004,13.378
BEN,TM_RPCH,2005,5.329
BEN,TM_RPCH,2006,14.76
BEN,TM_RPCH,2007,79.932
BEN,TM_RPCH,2008,21.34
BEN,TM_RPCH,2009,-4.709
BEN,TM_RPCH,2010,9.866
BEN,TM_RPCH,2011,5.841
BEN,TM_RPCH,2012,14.207
BEN,TM_RPCH,2013,59.182
BEN,TM_RPCH,2014,-11.955
BEN,TM_RPCH,2015,15.368
BEN,TM_RPCH,2016,22.652
BEN,TM_RPCH,2017,20.935
BEN,TM_RPCH,2018,20.072
BEN,TM_RPCH,2019,14.391
BEN,TM_RPCH,2020,21.205
BEN,TMG_RPCH,1980,-38.14
BEN,TMG_RPCH,1981,23.395
BEN,TMG_RPCH,1982,5.135
BEN,TMG_RPCH,1983,-40.769
BEN,TMG_RPCH,1984,-1.539
BEN,TMG_RPCH,1985,49.529
BEN,TMG_RPCH,1986,12.884
BEN,TMG_RPCH,1987,3.16
BEN,TMG_RPCH,1988,-9.744
BEN,TMG_RPCH,1989,-27.447
BEN,TMG_RPCH,1990,46.031
BEN,TMG_RPCH,1991,-1.094
BEN,TMG_RPCH,1992,29.388
BEN,TMG_RPCH,1993,-2.654
BEN,TMG_RPCH,1994,-47.152
BEN,TMG_RPCH,1995,127.394
BEN,TMG_RPCH,1996,3.378
BEN,TMG_RPCH,1997,1.283
BEN,TMG_RPCH,1998,12.704
BEN,TMG_RPCH,1999,12.589
BEN,TMG_RPCH,2000,-6.95
BEN,TMG_RPCH,2001,12.92
BEN,TMG_RPCH,2002,29.849
BEN,TMG_RPCH,2003,29.959
BEN,TMG_RPCH,2004,8.601
BEN,TMG_RPCH,2005,3.684
BEN,TMG_RPCH,2006,13.119
BEN,TMG_RPCH,2007,84.381
BEN,TMG_RPCH,2008,26.679
BEN,TMG_RPCH,2009,-6.211
BEN,TMG_RPCH,2010,10.716
BEN,TMG_RPCH,2011,6.681
BEN,TMG_RPCH,2012,10.508
BEN,TMG_RPCH,2013,69.976
BEN,TMG_RPCH,2014,-14.563
BEN,TMG_RPCH,2015,15.161
BEN,TMG_RPCH,2016,23.299
BEN,TMG_RPCH,2017,20.861
BEN,TMG_RPCH,2018,20.966
BEN,TMG_RPCH,2019,14.366
BEN,TMG_RPCH,2020,21.874
BEN,TX_RPCH,1980,-2.629
BEN,TX_RPCH,1981,5.198
BEN,TX_RPCH,1982,1.976
BEN,TX_RPCH,1983,-2
BEN,TX_RPCH,1984,0.4
BEN,TX_RPCH,1985,71.615
BEN,TX_RPCH,1986,-8.889
BEN,TX_RPCH,1987,-44.351
BEN,TX_RPCH,1988,-37.52
BEN,TX_RPCH,1989,27.136
BEN,TX_RPCH,1990,3.072
BEN,TX_RPCH,1991,21.419
BEN,TX_RPCH,1992,16.301
BEN,TX_RPCH,1993,12.517
BEN,TX_RPCH,1994,-12.721
BEN,TX_RPCH,1995,59.711
BEN,TX_RPCH,1996,-10.287
BEN,TX_RPCH,1997,38.688
BEN,TX_RPCH,1998,-30.324
BEN,TX_RPCH,1999,2.892
BEN,TX_RPCH,2000,37.303
BEN,TX_RPCH,2001,-2.273
BEN,TX_RPCH,2002,14.538
BEN,TX_RPCH,2003,40.028
BEN,TX_RPCH,2004,3.65
BEN,TX_RPCH,2005,16.379
BEN,TX_RPCH,2006,-26.365
BEN,TX_RPCH,2007,24.765
BEN,TX_RPCH,2008,48.571
BEN,TX_RPCH,2009,-41.678
BEN,TX_RPCH,2010,-1.008
BEN,TX_RPCH,2011,-0.922
BEN,TX_RPCH,2012,46.307
BEN,TX_RPCH,2013,55.464
BEN,TX_RPCH,2014,19.2
BEN,TX_RPCH,2015,11.66
BEN,TX_RPCH,2016,24.49
BEN,TX_RPCH,2017,28.064
BEN,TX_RPCH,2018,23.371
BEN,TX_RPCH,2019,30.54
BEN,TX_RPCH,2020,28.395
BEN,TXG_RPCH,1980,-19.05
BEN,TXG_RPCH,1981,16.795
BEN,TXG_RPCH,1982,2.045
BEN,TXG_RPCH,1983,-35.747
BEN,TXG_RPCH,1984,17.448
BEN,TXG_RPCH,1985,46.196
BEN,TXG_RPCH,1986,-8.889
BEN,TXG_RPCH,1987,-44.351
BEN,TXG_RPCH,1988,-37.52
BEN,TXG_RPCH,1989,27.136
BEN,TXG_RPCH,1990,3.072
BEN,TXG_RPCH,1991,21.419
BEN,TXG_RPCH,1992,16.301
BEN,TXG_RPCH,1993,4.449
BEN,TXG_RPCH,1994,27.683
BEN,TXG_RPCH,1995,60.094
BEN,TXG_RPCH,1996,-7.621
BEN,TXG_RPCH,1997,23.461
BEN,TXG_RPCH,1998,-24.23
BEN,TXG_RPCH,1999,-0.952
BEN,TXG_RPCH,2000,43.216
BEN,TXG_RPCH,2001,-8.625
BEN,TXG_RPCH,2002,11.015
BEN,TXG_RPCH,2003,52.525
BEN,TXG_RPCH,2004,2.069
BEN,TXG_RPCH,2005,18.847
BEN,TXG_RPCH,2006,-48.314
BEN,TXG_RPCH,2007,60.606
BEN,TXG_RPCH,2008,51.137
BEN,TXG_RPCH,2009,-25.367
BEN,TXG_RPCH,2010,-8.696
BEN,TXG_RPCH,2011,-6.402
BEN,TXG_RPCH,2012,19.501
BEN,TXG_RPCH,2013,94.253
BEN,TXG_RPCH,2014,18.772
BEN,TXG_RPCH,2015,5.978
BEN,TXG_RPCH,2016,25.786
BEN,TXG_RPCH,2017,28.768
BEN,TXG_RPCH,2018,29.49
BEN,TXG_RPCH,2019,38.179
BEN,TXG_RPCH,2020,29.599
BEN,LUR,1980,
BEN,LUR,1981,
BEN,LUR,1982,
BEN,LUR,1983,
BEN,LUR,1984,
BEN,LUR,1985,
BEN,LUR,1986,
BEN,LUR,1987,
BEN,LUR,1988,
BEN,LUR,1989,
BEN,LUR,1990,
BEN,LUR,1991,
BEN,LUR,1992,
BEN,LUR,1993,
BEN,LUR,1994,
BEN,LUR,1995,
BEN,LUR,1996,
BEN,LUR,1997,
BEN,LUR,1998,
BEN,LUR,1999,
BEN,LUR,2000,
BEN,LUR,2001,
BEN,LUR,2002,
BEN,LUR,2003,
BEN,LUR,2004,
BEN,LUR,2005,
BEN,LUR,2006,
BEN,LUR,2007,
BEN,LUR,2008,
BEN,LUR,2009,
BEN,LUR,2010,
BEN,LUR,2011,
BEN,LUR,2012,
BEN,LUR,2013,
BEN,LUR,2014,
BEN,LUR,2015,
BEN,LUR,2016,
BEN,LUR,2017,
BEN,LUR,2018,
BEN,LUR,2019,
BEN,LUR,2020,
BEN,LE,1980,
BEN,LE,1981,
BEN,LE,1982,
BEN,LE,1983,
BEN,LE,1984,
BEN,LE,1985,
BEN,LE,1986,
BEN,LE,1987,
BEN,LE,1988,
BEN,LE,1989,
BEN,LE,1990,
BEN,LE,1991,
BEN,LE,1992,
BEN,LE,1993,
BEN,LE,1994,
BEN,LE,1995,
BEN,LE,1996,
BEN,LE,1997,
BEN,LE,1998,
BEN,LE,1999,
BEN,LE,2000,
BEN,LE,2001,
BEN,LE,2002,
BEN,LE,2003,
BEN,LE,2004,
BEN,LE,2005,
BEN,LE,2006,
BEN,LE,2007,
BEN,LE,2008,
BEN,LE,2009,
BEN,LE,2010,
BEN,LE,2011,
BEN,LE,2012,
BEN,LE,2013,
BEN,LE,2014,
BEN,LE,2015,
BEN,LE,2016,
BEN,LE,2017,
BEN,LE,2018,
BEN,LE,2019,
BEN,LE,2020,
BEN,LP,1980,3.79
BEN,LP,1981,3.921
BEN,LP,1982,4.042
BEN,LP,1983,4.173
BEN,LP,1984,4.305
BEN,LP,1985,4.447
BEN,LP,1986,4.59
BEN,LP,1987,4.732
BEN,LP,1988,4.885
BEN,LP,1989,5.03
BEN,LP,1990,5.189
BEN,LP,1991,5.349
BEN,LP,1992,5.509
BEN,LP,1993,5.67
BEN,LP,1994,5.833
BEN,LP,1995,5.997
BEN,LP,1996,6.169
BEN,LP,1997,6.344
BEN,LP,1998,6.525
BEN,LP,1999,6.711
BEN,LP,2000,6.949
BEN,LP,2001,7.175
BEN,LP,2002,7.415
BEN,LP,2003,7.666
BEN,LP,2004,7.923
BEN,LP,2005,8.182
BEN,LP,2006,8.444
BEN,LP,2007,8.707
BEN,LP,2008,8.973
BEN,LP,2009,9.241
BEN,LP,2010,9.51
BEN,LP,2011,9.78
BEN,LP,2012,10.051
BEN,LP,2013,10.321
BEN,LP,2014,10.592
BEN,LP,2015,10.862
BEN,LP,2016,11.131
BEN,LP,2017,11.399
BEN,LP,2018,11.665
BEN,LP,2019,11.929
BEN,LP,2020,12.19
BEN,GGR,1990,79.397
BEN,GGR,1991,79.288
BEN,GGR,1992,93.266
BEN,GGR,1993,101.85
BEN,GGR,1994,145.43
BEN,GGR,1995,190.401
BEN,GGR,1996,217.444
BEN,GGR,1997,238.165
BEN,GGR,1998,251.848
BEN,GGR,1999,287.22
BEN,GGR,2000,298.722
BEN,GGR,2001,326.996
BEN,GGR,2002,347.825
BEN,GGR,2003,391.285
BEN,GGR,2004,413.098
BEN,GGR,2005,436.847
BEN,GGR,2006,472.553
BEN,GGR,2007,626.828
BEN,GGR,2008,633.344
BEN,GGR,2009,675.817
BEN,GGR,2010,651.1
BEN,GGR,2011,692.714
BEN,GGR,2012,797.519
BEN,GGR,2013,836.438
BEN,GGR,2014,848
BEN,GGR,2015,969.728
BEN,GGR,2016,1060.566
BEN,GGR,2017,1149.708
BEN,GGR,2018,1247.112
BEN,GGR,2019,1329.629
BEN,GGR,2020,1451.114
BEN,GGR_NGDP,1990,14.879
BEN,GGR_NGDP,1991,14.149
BEN,GGR_NGDP,1992,15.69
BEN,GGR_NGDP,1993,15.813
BEN,GGR_NGDP,1994,16.391
BEN,GGR_NGDP,1995,17.581
BEN,GGR_NGDP,1996,18.003
BEN,GGR_NGDP,1997,17.989
BEN,GGR_NGDP,1998,17.388
BEN,GGR_NGDP,1999,18.743
BEN,GGR_NGDP,2000,17.784
BEN,GGR_NGDP,2001,17.847
BEN,GGR_NGDP,2002,17.776
BEN,GGR_NGDP,2003,18.922
BEN,GGR_NGDP,2004,19.304
BEN,GGR_NGDP,2005,19.004
BEN,GGR_NGDP,2006,19.208
BEN,GGR_NGDP,2007,23.753
BEN,GGR_NGDP,2008,21.321
BEN,GGR_NGDP,2009,21.737
BEN,GGR_NGDP,2010,20.047
BEN,GGR_NGDP,2011,20.118
BEN,GGR_NGDP,2012,20.709
BEN,GGR_NGDP,2013,20.38
BEN,GGR_NGDP,2014,19.747
BEN,GGR_NGDP,2015,21.286
BEN,GGR_NGDP,2016,21.688
BEN,GGR_NGDP,2017,21.81
BEN,GGR_NGDP,2018,21.945
BEN,GGR_NGDP,2019,21.684
BEN,GGR_NGDP,2020,21.896
BEN,GGX,1990,117.712
BEN,GGX,1991,117.503
BEN,GGX,1992,133.143
BEN,GGX,1993,128.403
BEN,GGX,1994,200.137
BEN,GGX,1995,266.225
BEN,GGX,1996,266.852
BEN,GGX,1997,279.587
BEN,GGX,1998,262.409
BEN,GGX,1999,296.049
BEN,GGX,2000,391.025
BEN,GGX,2001,414.785
BEN,GGX,2002,444.714
BEN,GGX,2003,424.54
BEN,GGX,2004,436.105
BEN,GGX,2005,489.596
BEN,GGX,2006,477.938
BEN,GGX,2007,618.147
BEN,GGX,2008,635.13
BEN,GGX,2009,778.455
BEN,GGX,2010,664.1
BEN,GGX,2011,742.164
BEN,GGX,2012,809.781
BEN,GGX,2013,920.832
BEN,GGX,2014,931.315
BEN,GGX,2015,1083.512
BEN,GGX,2016,1259.411
BEN,GGX,2017,1367.433
BEN,GGX,2018,1475.058
BEN,GGX,2019,1465.834
BEN,GGX,2020,1532.021
BEN,GGX_NGDP,1990,22.059
BEN,GGX_NGDP,1991,20.968
BEN,GGX_NGDP,1992,22.399
BEN,GGX_NGDP,1993,19.936
BEN,GGX_NGDP,1994,22.557
BEN,GGX_NGDP,1995,24.583
BEN,GGX_NGDP,1996,22.093
BEN,GGX_NGDP,1997,21.118
BEN,GGX_NGDP,1998,18.117
BEN,GGX_NGDP,1999,19.319
BEN,GGX_NGDP,2000,23.279
BEN,GGX_NGDP,2001,22.639
BEN,GGX_NGDP,2002,22.728
BEN,GGX_NGDP,2003,20.53
BEN,GGX_NGDP,2004,20.379
BEN,GGX_NGDP,2005,21.299
BEN,GGX_NGDP,2006,19.426
BEN,GGX_NGDP,2007,23.424
BEN,GGX_NGDP,2008,21.381
BEN,GGX_NGDP,2009,25.038
BEN,GGX_NGDP,2010,20.447
BEN,GGX_NGDP,2011,21.554
BEN,GGX_NGDP,2012,21.028
BEN,GGX_NGDP,2013,22.436
BEN,GGX_NGDP,2014,21.687
BEN,GGX_NGDP,2015,23.784
BEN,GGX_NGDP,2016,25.754
BEN,GGX_NGDP,2017,25.94
BEN,GGX_NGDP,2018,25.956
BEN,GGX_NGDP,2019,23.905
BEN,GGX_NGDP,2020,23.116
BEN,GGXCNL,1990,-38.315
BEN,GGXCNL,1991,-38.215
BEN,GGXCNL,1992,-39.877
BEN,GGXCNL,1993,-26.553
BEN,GGXCNL,1994,-54.708
BEN,GGXCNL,1995,-75.824
BEN,GGXCNL,1996,-49.408
BEN,GGXCNL,1997,-41.421
BEN,GGXCNL,1998,-10.561
BEN,GGXCNL,1999,-8.828
BEN,GGXCNL,2000,-92.302
BEN,GGXCNL,2001,-87.788
BEN,GGXCNL,2002,-96.889
BEN,GGXCNL,2003,-33.255
BEN,GGXCNL,2004,-23.006
BEN,GGXCNL,2005,-52.749
BEN,GGXCNL,2006,-5.385
BEN,GGXCNL,2007,8.68
BEN,GGXCNL,2008,-1.786
BEN,GGXCNL,2009,-102.638
BEN,GGXCNL,2010,-13
BEN,GGXCNL,2011,-49.45
BEN,GGXCNL,2012,-12.262
BEN,GGXCNL,2013,-84.394
BEN,GGXCNL,2014,-83.315
BEN,GGXCNL,2015,-113.784
BEN,GGXCNL,2016,-198.846
BEN,GGXCNL,2017,-217.724
BEN,GGXCNL,2018,-227.946
BEN,GGXCNL,2019,-136.205
BEN,GGXCNL,2020,-80.907
BEN,GGXCNL_NGDP,1990,-7.18
BEN,GGXCNL_NGDP,1991,-6.819
BEN,GGXCNL_NGDP,1992,-6.709
BEN,GGXCNL_NGDP,1993,-4.123
BEN,GGXCNL_NGDP,1994,-6.166
BEN,GGXCNL_NGDP,1995,-7.002
BEN,GGXCNL_NGDP,1996,-4.091
BEN,GGXCNL_NGDP,1997,-3.129
BEN,GGXCNL_NGDP,1998,-0.729
BEN,GGXCNL_NGDP,1999,-0.576
BEN,GGXCNL_NGDP,2000,-5.495
BEN,GGXCNL_NGDP,2001,-4.791
BEN,GGXCNL_NGDP,2002,-4.952
BEN,GGXCNL_NGDP,2003,-1.608
BEN,GGXCNL_NGDP,2004,-1.075
BEN,GGXCNL_NGDP,2005,-2.295
BEN,GGXCNL_NGDP,2006,-0.219
BEN,GGXCNL_NGDP,2007,0.329
BEN,GGXCNL_NGDP,2008,-0.06
BEN,GGXCNL_NGDP,2009,-3.301
BEN,GGXCNL_NGDP,2010,-0.4
BEN,GGXCNL_NGDP,2011,-1.436
BEN,GGXCNL_NGDP,2012,-0.318
BEN,GGXCNL_NGDP,2013,-2.056
BEN,GGXCNL_NGDP,2014,-1.94
BEN,GGXCNL_NGDP,2015,-2.498
BEN,GGXCNL_NGDP,2016,-4.066
BEN,GGXCNL_NGDP,2017,-4.13
BEN,GGXCNL_NGDP,2018,-4.011
BEN,GGXCNL_NGDP,2019,-2.221
BEN,GGXCNL_NGDP,2020,-1.221
BEN,GGSB,1980,
BEN,GGSB,1981,
BEN,GGSB,1982,
BEN,GGSB,1983,
BEN,GGSB,1984,
BEN,GGSB,1985,
BEN,GGSB,1986,
BEN,GGSB,1987,
BEN,GGSB,1988,
BEN,GGSB,1989,
BEN,GGSB,1990,
BEN,GGSB,1991,
BEN,GGSB,1992,
BEN,GGSB,1993,
BEN,GGSB,1994,
BEN,GGSB,1995,
BEN,GGSB,1996,
BEN,GGSB,1997,
BEN,GGSB,1998,
BEN,GGSB,1999,
BEN,GGSB,2000,
BEN,GGSB,2001,
BEN,GGSB,2002,
BEN,GGSB,2003,
BEN,GGSB,2004,
BEN,GGSB,2005,
BEN,GGSB,2006,
BEN,GGSB,2007,
BEN,GGSB,2008,
BEN,GGSB,2009,
BEN,GGSB,2010,
BEN,GGSB,2011,
BEN,GGSB,2012,
BEN,GGSB,2013,
BEN,GGSB,2014,
BEN,GGSB,2015,
BEN,GGSB,2016,
BEN,GGSB,2017,
BEN,GGSB,2018,
BEN,GGSB,2019,
BEN,GGSB,2020,
BEN,GGSB_NPGDP,1980,
BEN,GGSB_NPGDP,1981,
BEN,GGSB_NPGDP,1982,
BEN,GGSB_NPGDP,1983,
BEN,GGSB_NPGDP,1984,
BEN,GGSB_NPGDP,1985,
BEN,GGSB_NPGDP,1986,
BEN,GGSB_NPGDP,1987,
BEN,GGSB_NPGDP,1988,
BEN,GGSB_NPGDP,1989,
BEN,GGSB_NPGDP,1990,
BEN,GGSB_NPGDP,1991,
BEN,GGSB_NPGDP,1992,
BEN,GGSB_NPGDP,1993,
BEN,GGSB_NPGDP,1994,
BEN,GGSB_NPGDP,1995,
BEN,GGSB_NPGDP,1996,
BEN,GGSB_NPGDP,1997,
BEN,GGSB_NPGDP,1998,
BEN,GGSB_NPGDP,1999,
BEN,GGSB_NPGDP,2000,
BEN,GGSB_NPGDP,2001,
BEN,GGSB_NPGDP,2002,
BEN,GGSB_NPGDP,2003,
BEN,GGSB_NPGDP,2004,
BEN,GGSB_NPGDP,2005,
BEN,GGSB_NPGDP,2006,
BEN,GGSB_NPGDP,2007,
BEN,GGSB_NPGDP,2008,
BEN,GGSB_NPGDP,2009,
BEN,GGSB_NPGDP,2010,
BEN,GGSB_NPGDP,2011,
BEN,GGSB_NPGDP,2012,
BEN,GGSB_NPGDP,2013,
BEN,GGSB_NPGDP,2014,
BEN,GGSB_NPGDP,2015,
BEN,GGSB_NPGDP,2016,
BEN,GGSB_NPGDP,2017,
BEN,GGSB_NPGDP,2018,
BEN,GGSB_NPGDP,2019,
BEN,GGSB_NPGDP,2020,
BEN,GGXONLB,1990,-23.015
BEN,GGXONLB,1991,-24.315
BEN,GGXONLB,1992,-19.077
BEN,GGXONLB,1993,-10.635
BEN,GGXONLB,1994,-28.489
BEN,GGXONLB,1995,-47.973
BEN,GGXONLB,1996,-22.034
BEN,GGXONLB,1997,-20.343
BEN,GGXONLB,1998,3.745
BEN,GGXONLB,1999,5.043
BEN,GGXONLB,2000,-78.24
BEN,GGXONLB,2001,-72.547
BEN,GGXONLB,2002,-81.364
BEN,GGXONLB,2003,-20.955
BEN,GGXONLB,2004,-7.146
BEN,GGXONLB,2005,-45.837
BEN,GGXONLB,2006,0.012
BEN,GGXONLB,2007,50.848
BEN,GGXONLB,2008,8.562
BEN,GGXONLB,2009,-87.039
BEN,GGXONLB,2010,4.7
BEN,GGXONLB,2011,-34.55
BEN,GGXONLB,2012,10.881
BEN,GGXONLB,2013,-64.54
BEN,GGXONLB,2014,-57.615
BEN,GGXONLB,2015,-68.896
BEN,GGXONLB,2016,-159.236
BEN,GGXONLB,2017,-171.814
BEN,GGXONLB,2018,-175.516
BEN,GGXONLB,2019,-76.845
BEN,GGXONLB,2020,-18.097
BEN,GGXONLB_NGDP,1990,-4.313
BEN,GGXONLB_NGDP,1991,-4.339
BEN,GGXONLB_NGDP,1992,-3.209
BEN,GGXONLB_NGDP,1993,-1.651
BEN,GGXONLB_NGDP,1994,-3.211
BEN,GGXONLB_NGDP,1995,-4.43
BEN,GGXONLB_NGDP,1996,-1.824
BEN,GGXONLB_NGDP,1997,-1.537
BEN,GGXONLB_NGDP,1998,0.259
BEN,GGXONLB_NGDP,1999,0.329
BEN,GGXONLB_NGDP,2000,-4.658
BEN,GGXONLB_NGDP,2001,-3.96
BEN,GGXONLB_NGDP,2002,-4.158
BEN,GGXONLB_NGDP,2003,-1.013
BEN,GGXONLB_NGDP,2004,-0.334
BEN,GGXONLB_NGDP,2005,-1.994
BEN,GGXONLB_NGDP,2006,--
BEN,GGXONLB_NGDP,2007,1.927
BEN,GGXONLB_NGDP,2008,0.288
BEN,GGXONLB_NGDP,2009,-2.799
BEN,GGXONLB_NGDP,2010,0.145
BEN,GGXONLB_NGDP,2011,-1.003
BEN,GGXONLB_NGDP,2012,0.283
BEN,GGXONLB_NGDP,2013,-1.573
BEN,GGXONLB_NGDP,2014,-1.342
BEN,GGXONLB_NGDP,2015,-1.512
BEN,GGXONLB_NGDP,2016,-3.256
BEN,GGXONLB_NGDP,2017,-3.259
BEN,GGXONLB_NGDP,2018,-3.088
BEN,GGXONLB_NGDP,2019,-1.253
BEN,GGXONLB_NGDP,2020,-0.273
BEN,GGXWDN,1980,
BEN,GGXWDN,1981,
BEN,GGXWDN,1982,
BEN,GGXWDN,1983,
BEN,GGXWDN,1984,
BEN,GGXWDN,1985,
BEN,GGXWDN,1986,
BEN,GGXWDN,1987,
BEN,GGXWDN,1988,
BEN,GGXWDN,1989,
BEN,GGXWDN,1990,
BEN,GGXWDN,1991,
BEN,GGXWDN,1992,
BEN,GGXWDN,1993,
BEN,GGXWDN,1994,
BEN,GGXWDN,1995,
BEN,GGXWDN,1996,
BEN,GGXWDN,1997,
BEN,GGXWDN,1998,
BEN,GGXWDN,1999,
BEN,GGXWDN,2000,
BEN,GGXWDN,2001,
BEN,GGXWDN,2002,
BEN,GGXWDN,2003,
BEN,GGXWDN,2004,
BEN,GGXWDN,2005,
BEN,GGXWDN,2006,
BEN,GGXWDN,2007,
BEN,GGXWDN,2008,
BEN,GGXWDN,2009,
BEN,GGXWDN,2010,
BEN,GGXWDN,2011,
BEN,GGXWDN,2012,
BEN,GGXWDN,2013,
BEN,GGXWDN,2014,
BEN,GGXWDN,2015,
BEN,GGXWDN,2016,
BEN,GGXWDN,2017,
BEN,GGXWDN,2018,
BEN,GGXWDN,2019,
BEN,GGXWDN,2020,
BEN,GGXWDN_NGDP,1980,
BEN,GGXWDN_NGDP,1981,
BEN,GGXWDN_NGDP,1982,
BEN,GGXWDN_NGDP,1983,
BEN,GGXWDN_NGDP,1984,
BEN,GGXWDN_NGDP,1985,
BEN,GGXWDN_NGDP,1986,
BEN,GGXWDN_NGDP,1987,
BEN,GGXWDN_NGDP,1988,
BEN,GGXWDN_NGDP,1989,
BEN,GGXWDN_NGDP,1990,
BEN,GGXWDN_NGDP,1991,
BEN,GGXWDN_NGDP,1992,
BEN,GGXWDN_NGDP,1993,
BEN,GGXWDN_NGDP,1994,
BEN,GGXWDN_NGDP,1995,
BEN,GGXWDN_NGDP,1996,
BEN,GGXWDN_NGDP,1997,
BEN,GGXWDN_NGDP,1998,
BEN,GGXWDN_NGDP,1999,
BEN,GGXWDN_NGDP,2000,
BEN,GGXWDN_NGDP,2001,
BEN,GGXWDN_NGDP,2002,
BEN,GGXWDN_NGDP,2003,
BEN,GGXWDN_NGDP,2004,
BEN,GGXWDN_NGDP,2005,
BEN,GGXWDN_NGDP,2006,
BEN,GGXWDN_NGDP,2007,
BEN,GGXWDN_NGDP,2008,
BEN,GGXWDN_NGDP,2009,
BEN,GGXWDN_NGDP,2010,
BEN,GGXWDN_NGDP,2011,
BEN,GGXWDN_NGDP,2012,
BEN,GGXWDN_NGDP,2013,
BEN,GGXWDN_NGDP,2014,
BEN,GGXWDN_NGDP,2015,
BEN,GGXWDN_NGDP,2016,
BEN,GGXWDN_NGDP,2017,
BEN,GGXWDN_NGDP,2018,
BEN,GGXWDN_NGDP,2019,
BEN,GGXWDN_NGDP,2020,
BEN,GGXWDG,2000,989.769
BEN,GGXWDG,2001,1019.988
BEN,GGXWDG,2002,895.249
BEN,GGXWDG,2003,725.279
BEN,GGXWDG,2004,702.15
BEN,GGXWDG,2005,934.213
BEN,GGXWDG,2006,307.438
BEN,GGXWDG,2007,558.576
BEN,GGXWDG,2008,799.146
BEN,GGXWDG,2009,848.721
BEN,GGXWDG,2010,981.683
BEN,GGXWDG,2011,1097.053
BEN,GGXWDG,2012,1123.39
BEN,GGXWDG,2013,1223.753
BEN,GGXWDG,2014,1325.528
BEN,GGXWDG,2015,1472.116
BEN,GGXWDG,2016,1680.957
BEN,GGXWDG,2017,1903.681
BEN,GGXWDG,2018,2131.631
BEN,GGXWDG,2019,2267.836
BEN,GGXWDG,2020,2348.742
BEN,GGXWDG_NGDP,2000,58.925
BEN,GGXWDG_NGDP,2001,55.67
BEN,GGXWDG_NGDP,2002,45.753
BEN,GGXWDG_NGDP,2003,35.073
BEN,GGXWDG_NGDP,2004,32.811
BEN,GGXWDG_NGDP,2005,40.641
BEN,GGXWDG_NGDP,2006,12.496
BEN,GGXWDG_NGDP,2007,21.166
BEN,GGXWDG_NGDP,2008,26.902
BEN,GGXWDG_NGDP,2009,27.298
